uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_as,distilbert-base-uncased_for,distilbert-base-uncased_given,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_as,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_given,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_as,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_given,bert-large-uncased_so,roberta-base_because,roberta-base_as,roberta-base_since,roberta-base_for,roberta-base_given,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_as,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_given,xlm-roberta-base_so,roberta-large_because,roberta-large_as,roberta-large_since,roberta-large_given,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_as,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_given,xlm-roberta-large_so
2133,1,train,0.5342156291007996,0.0089969849213957,0.029296351596713,0.0004383622144814,0.0002016994985751,0.0001464537490392,0.0009104695636779,0.0822852328419685,0.0614741742610931,0.0034934452269226,0.0552489608526229,0.0053991172462701,0.0025024572387337,0.0001801803155103,0.1396676898002624,0.0616210140287876,0.0041356128640472,0.0022219747770577,0.0003530006797518,3.3096643164753914e-05,6.803176802350208e-05,4.098896533832885e-05,5.940451956121251e-06,3.618379423642182e-06,2.839177426494644e-08,6.417639308864409e-09,5.885990361775839e-09,2.91525111606461e-06,0.2031891345977783,0.0062617636285722,3.853768703265814e-06,1.748563391856806e-07,2.787531911963015e-07,1.3264199738571847e-09,1.6663538190186955e-05,3.529470268404111e-05,9.874992429104168e-06,2.2664855805487605e-06,1.1134678601365525e-07,6.713811728786824e-08,6.017235421040823e-08,2.613792048578034e-06,0.2330655753612518,0.0114933419972658,1.166131482932542e-06,4.3258790327627146e-08,4.0941134926697487e-08,6.32419505652848e-10,6.311049673968228e-06
2134,1,train,0.6789608597755432,0.0022073553409427,0.0160486027598381,0.0045077074319124,0.0015389145119115,0.0016047094250097,0.0005713335121981,0.697078287601471,0.0309801753610372,0.011514039710164,0.0007459933985956,0.0001248279004357,2.039017272181809e-05,0.0004220479750074,0.2151058912277221,0.0289768576622009,0.0101714450865983,0.001507464214228,0.0002421318058623,1.7861990272649564e-05,0.0001443778455723,1.0573377039690968e-05,3.2345137697120663e-06,1.089093984774081e-06,3.347011201526584e-08,1.1862852034028036e-08,2.7164027471826564e-08,1.061700822901912e-05,0.090769775211811,0.0018298387294635,3.797374574787682e-06,2.779234478111903e-07,1.3973323120808345e-07,2.250845065887574e-09,1.0267068319080865e-05,1.9260458429926075e-05,8.496649570588488e-06,1.610271624485904e-06,1.6858957962995197e-07,1.8779351762532323e-07,1.1914727338080413e-07,1.956907681233133e-06,0.3097233176231384,0.01808219589293,4.021999302494805e-06,2.648145027706051e-07,1.5425825949932914e-07,6.050361101017643e-09,2.232233964605257e-05
2135,1,train,0.2755264639854431,0.0103726657107472,0.0105246137827634,0.0004817850713152,0.0001648061588639,5.156197948963381e-05,0.0040677213110029,0.290805459022522,0.0203674379736185,0.0128295309841632,0.0002252630947623,6.39528880128637e-05,2.1112646209076047e-05,0.0003079248708672,0.3850148916244507,0.0407826751470565,0.0315227359533309,0.0008100047125481,1.6846330254338682e-05,8.832778803480323e-06,0.0006934141856618,3.4889631024270784e-06,9.215708018928129e-08,1.956939570391114e-07,5.487760024180943e-09,6.044817424388781e-10,1.3810305121708662e-09,8.638256986159831e-06,0.0353796482086181,0.00155337061733,4.791926130565116e-06,4.085403020326339e-07,7.23778654787566e-08,4.592688895854735e-09,9.379349648952484e-06,1.6812598914839327e-05,5.914733378631354e-07,8.968937095232832e-07,7.598718099188773e-09,9.256987176797793e-09,3.536968495865267e-09,1.370043264614651e-05,0.2020752280950546,0.0202194638550281,7.19459421816282e-07,2.6497841076889017e-07,2.2277177436080823e-08,1.690005912990955e-09,4.0038062252278905e-06
2136,1,train,0.5686309337615967,0.0077497176826,0.0338111482560634,5.706593583454378e-05,7.189527877926594e-06,4.768030521518085e-06,0.0007161076646298,0.5651834011077881,0.0154684223234653,0.0024470048956573,0.0001378724118694,1.877126851468347e-05,2.3399582005367847e-06,4.5326210965868086e-05,0.698823869228363,0.0560896396636962,0.0248962268233299,0.0004815002612303,6.2394992710324e-06,2.831780420819996e-06,7.370476669166237e-05,3.949105303036049e-05,1.009399625218066e-06,1.1097753258582088e-06,1.590509235427362e-08,2.989145153620143e-09,5.485621401568608e-10,4.600330794346519e-05,0.3502826988697052,0.0022317341063171,3.2130303679878125e-06,8.494538406012e-08,1.4900070510748264e-08,1.1548136752415059e-10,1.690317330549362e-09,8.809545397525653e-05,3.074677806580439e-06,1.557790483275312e-06,3.303202689153295e-08,2.3895312395438854e-08,1.758947099084196e-09,7.876011295593344e-06,0.1279470920562744,0.0066396533511579,4.66169012725004e-07,2.7038300487447493e-08,2.9371509668862927e-09,3.2923891390979055e-10,1.3937783194251097e-07
2137,1,train,0.585357666015625,0.0118554309010505,0.0201733279973268,0.0001091718368115,4.735029870062135e-05,2.255485196656081e-05,0.0160842072218656,0.5990809798240662,0.0223720520734787,0.0031587628182023,0.0001133919213316,2.955949275929015e-05,3.4598235743033e-06,0.0003280083474237,0.304639995098114,0.0321731269359588,0.0164451245218515,0.0004220920091029,2.409505214018281e-05,2.511497086743475e-06,0.0003463708271738,7.07489307387732e-05,1.472993744755513e-06,1.448058014830167e-06,3.71679114152812e-08,2.5314557117184222e-09,9.052130711673099e-10,1.8853664869311613e-06,0.1272663921117782,0.0007776425918564,2.9477021143975435e-06,7.938896118275809e-08,6.2099276831872885e-09,5.807594405382588e-10,3.489426035230281e-06,9.797327948035672e-05,2.363443627473316e-06,2.4679641228431137e-06,1.838355245808998e-08,4.309076828690196e-08,9.790540600462803e-10,2.6605312086758204e-06,0.7711358070373535,0.0188693217933177,4.999328098165279e-07,1.6823564763512877e-08,7.377926602991636e-10,1.4328539743591049e-10,1.8235010657008388e-06
2138,1,train,0.730384111404419,0.0234666746109724,0.0377338267862796,0.0009068887447938,0.0001404962968081,3.226625995012e-05,0.0081532821059226,0.6274287104606628,0.0499518737196922,0.0135247772559523,0.0004802216717507,3.010659565916285e-05,3.814252704614773e-05,0.0002375882031628,0.6572737097740173,0.0269958060234785,0.0280493851751089,0.0006616265745833,1.7743806893122382e-05,2.145433063560631e-05,0.0003358710382599,6.069676965125837e-05,1.1176861107742295e-06,3.269388344051549e-06,9.947724421977e-09,5.7455661561789384e-08,7.793205525352676e-10,4.742795226775343e-06,0.4807962477207184,0.0243001151829957,7.191616532509215e-06,2.1738847522101426e-07,1.5949737530718266e-08,1.412701067238231e-09,1.0382485015725251e-05,4.425693623488769e-05,2.287739107487141e-06,1.181952143269882e-06,1.279833554690413e-07,1.7203058533254992e-08,2.3936319593076405e-10,2.955204081445117e-06,0.8808204531669617,0.0362010784447193,1.1557435755094048e-06,2.454943093255224e-08,4.311467627360344e-09,1.4368028988798187e-09,6.643908272963017e-05
2139,1,train,0.5544462203979492,0.0051049194298684,0.0191028621047735,0.0003287788422312,8.928483293857425e-05,4.213436477584765e-05,0.0005160163273103,0.3277083933353424,0.0304525438696146,0.0106864944100379,0.0002096124662784,8.009372686501592e-05,1.2764036910084542e-05,0.0004581197281368,0.2914775013923645,0.0369835942983627,0.0311777498573064,0.0002554733946453,2.1275971448631022e-05,1.032371073961258e-05,0.0009592019487172,6.867977845104178e-06,2.3614979909325484e-06,6.339377591757511e-07,1.1031151991858223e-08,1.8948151492281795e-08,7.311836691670235e-10,4.294728483955623e-08,0.089958444237709,0.0069333584979176,7.71570012148004e-06,3.038130387267302e-07,2.546133828218444e-07,9.580450210933122e-09,9.665597644925583e-06,4.137476571486332e-05,3.9737824408803135e-06,2.3687482553214068e-06,2.3143516614254625e-07,2.8566313758915385e-08,2.244137098372789e-09,3.489573145998293e-07,0.2238639295101165,0.0165785588324069,1.4021468359715072e-06,1.197472272451705e-07,3.053025565691314e-08,3.890766375747034e-09,7.109228590707062e-06
2140,1,train,0.3487014174461365,0.0101185860112309,0.0228794254362583,0.0003359883558005,2.962140388262924e-05,1.1384510798961855e-05,0.0006091787945479,0.3794746100902557,0.0176287312060594,0.0061135464347898,0.0002082136052194,4.184387580608018e-05,8.408294888795353e-06,0.0001745850604493,0.4125816226005554,0.0264724045991897,0.02833535335958,0.0002960636338684,3.2794639992062e-05,1.0450725312693976e-05,0.0004614112840499,1.4855775589239784e-05,4.64278627987369e-07,1.6292770510517585e-07,6.622363990516078e-09,1.955359074656826e-08,1.5950220033644767e-09,8.024854309951479e-07,0.1720003634691238,0.0124321281909942,5.884060556127224e-06,2.522442059671448e-07,1.723058744573791e-07,1.080550871002117e-09,3.31321871271939e-06,1.879723095044028e-05,1.571693474033964e-06,1.3877872788725654e-06,9.805992817746301e-08,5.363633537314172e-09,1.1801997157334654e-09,1.981255536520621e-06,0.1691640317440033,0.0111245121806859,3.432052380958339e-06,3.0262661709912215e-08,3.1207825657020294e-08,2.471982396556882e-09,2.771508206933504e-06
2141,0,train,0.5191619396209717,0.0058132424019277,0.0550718083977699,0.0004622039559762,5.57692110305652e-05,2.076537384709809e-05,0.000994334812276,0.5725996494293213,0.0419840142130851,0.0055959094315767,0.0001959847722901,1.3119083632773254e-05,4.027965042041615e-05,0.0001610843901289,0.1477140039205551,0.0211264993995428,0.0114466156810522,0.0002583065943326,2.3014217731542885e-05,2.97058231808478e-05,5.543955558096059e-05,5.880975777472486e-07,1.5365873906603156e-08,5.845603112675235e-09,2.1784080095343936e-10,6.988145617725651e-10,3.358592570723573e-11,5.330216481524985e-06,0.0939919203519821,0.0041405376978218,1.193987100123195e-05,8.356093985639745e-07,1.7492222070814028e-07,1.8486588926336367e-09,5.763230319644208e-07,1.3326082353160018e-06,1.2026849560697886e-07,2.995535908212332e-08,9.636231368403967e-09,9.952591639716957e-09,9.917984211682551e-10,3.429231355767115e-06,0.0062655224464833,0.00091542606242,5.032634931012581e-07,9.8482626498253e-09,8.094345194109565e-10,5.689784754459024e-10,2.4637893147883005e-07
2142,0,train,0.027546901255846,0.013968120329082,0.0027656918391585,0.0005703965434804,2.979957753268536e-05,0.0002086410677293,0.007381830830127,0.0132760843262076,0.0030332407914102,0.0014763899380341,0.0006979444879107,4.572759280563332e-05,1.8370893712926768e-06,0.0002293865254614,0.0139341372996568,0.0026355399750173,0.001825546962209,0.0002054561191471,1.890674684545957e-05,3.1511785891780164e-06,0.0002663086925167,1.1186045412614476e-05,1.7668116925051436e-06,4.1205180423276033e-07,1.4775412182643777e-07,3.749295096611149e-09,3.1052527216246517e-09,2.2152333656322298e-07,0.0480058677494525,0.0133991679176688,7.76676279201638e-06,1.2330217487033224e-06,8.721843158809862e-08,3.9175297672500164e-08,7.841650585760362e-06,8.241909381467849e-05,6.028918051015353e-06,4.712552254204638e-06,8.120187544591317e-08,2.210565241966833e-07,2.2543011013453903e-08,2.31489357247483e-05,0.0770457312464714,0.006690960843116,2.3831214548408752e-06,2.598582682367123e-07,3.0313117349578533e-08,2.0769290287603332e-08,2.169178060285049e-06
2143,1,train,0.2561358511447906,0.0351604707539081,0.0244389623403549,0.0031524496152997,5.5973490816541016e-05,4.878808613284491e-05,0.0374204106628894,0.095628798007965,0.0160820819437503,0.0045486292801797,0.0053225867450237,3.363386349519715e-05,4.901608008367475e-06,0.0132040400058031,0.0276530943810939,0.0021607668604701,0.000908502144739,0.0003922450414393,7.357235517702065e-06,9.418239983460808e-07,0.0016541231889277,0.0001290959335165,3.607866574384389e-06,8.245019671448972e-07,3.569703892480902e-07,8.390951933279212e-09,1.0158374141866487e-09,1.3245899310732057e-07,0.0804065391421318,0.0089594954624772,1.685525967332069e-05,3.787306468439056e-06,2.2046521053198376e-08,2.984186053822668e-08,8.097204954538029e-06,6.089283851906657e-05,2.6885811621468747e-06,1.5231319139275e-06,5.481298526177625e-09,1.2066720955772323e-06,5.052206986100316e-10,7.91488400864182e-06,0.4307476878166199,0.0759135335683822,8.255609827756416e-06,3.566642874375248e-07,1.8453935268780697e-08,8.573597831684765e-09,9.006378604681231e-06
2144,1,train,0.091163195669651,0.0119006810709834,0.004964105784893,0.0019282257417216,8.570410500396974e-06,2.596658123366069e-05,0.0024143382906913,0.0156626366078853,0.0044224909506738,0.0010852921986952,0.0024364967830479,2.3000080545898527e-05,2.126760819010088e-06,0.0011675021378323,0.0336366109549999,0.0046281469985842,0.0011635664850473,0.001372774131596,2.3657385099795647e-05,1.19089895633806e-06,0.0003658693749457,0.0004564598202705,4.5865162974223495e-06,4.423900463734754e-07,8.180338772945106e-05,1.7605611191129356e-08,2.267865006899683e-08,8.459613241029729e-07,0.1390668004751205,0.025490716099739,9.327086445409805e-06,1.86880390629085e-06,3.741207876828413e-08,4.3263558069384096e-08,1.2762939149979502e-05,0.0008633627439849,5.404823605204001e-05,1.539214645163156e-05,1.234496807001051e-07,2.290371594426688e-05,1.4663863900921116e-08,0.0003038151480723,0.275702029466629,0.0207522474229335,1.3209894859755876e-05,1.6751955627114512e-05,8.237257986820623e-08,4.189051239222864e-08,5.2660584515251685e-06
2145,1,train,0.1597785800695419,0.0192881524562835,0.0137410126626491,0.0007688975310884,5.497761958395131e-05,4.9247184506384656e-05,0.0887591838836669,0.0248894114047288,0.0043169781565666,0.0008353418670594,0.0025319871492683,3.4121017961297184e-05,2.7827563826576807e-06,0.0035412609577178,0.0043759373947978,0.0002142016455763,5.75701124034822e-05,5.2373863582033664e-05,7.155425919336267e-06,6.24301662810467e-07,0.0007659321418032,1.6833801055327058e-05,5.791839043922664e-07,3.875098286698631e-08,4.1857468602302106e-08,6.927964868452818e-09,1.6474513975239802e-09,1.165870162367355e-05,0.0345134586095809,0.0031074732542037,9.767202755028848e-06,9.340853921457892e-07,6.729552382012116e-08,5.4811565064483154e-08,3.362522693350911e-05,6.682377716060728e-05,5.690652869816404e-06,9.953361086445511e-07,9.033945147507438e-09,7.409842055494664e-07,8.599685963339707e-10,0.0004813972045667,0.2501326501369476,0.0137256998568773,3.165790985804051e-06,4.1530577732373786e-07,2.0741397932511063e-08,1.9037805998323165e-08,5.883392077521421e-06
2146,1,train,0.3429754078388214,0.0366826318204402,0.0204446073621511,0.0019127716077491,6.318903615465388e-05,4.615691432263702e-05,0.0238489676266908,0.0640291273593902,0.0102374134585261,0.0023928058799356,0.002427619183436,3.921226743841544e-05,5.4862830438651145e-06,0.0004355564888101,0.0338455289602279,0.0035118293017148,0.0013580974191427,0.000575911370106,1.0999528967658987e-05,1.4661465002063778e-06,4.482530857785605e-05,7.417161396006122e-05,3.5304665289004333e-06,8.600816840953485e-07,1.5045270629343577e-07,2.025785761361476e-08,8.36427205275214e-10,2.6598971089697443e-05,0.1437025666236877,0.0214159395545721,1.0823821867234074e-05,2.5560582344041904e-06,3.4147351613000865e-08,3.2855727027936155e-08,7.88507895777002e-06,7.722668669885024e-05,4.52815902463044e-06,3.1834431410970865e-06,2.2191800397308725e-08,1.2788592584911385e-06,9.152769098186295e-10,0.0002798081259243,0.6701270937919617,0.0880210027098655,5.937366950092837e-06,5.786411065855646e-07,5.4918078973287265e-09,6.107256922405213e-09,5.912935648666462e-06
2147,1,train,0.0179210752248764,0.0072655738331377,0.0188386533409357,0.0004532633174676,1.252377660421189e-05,2.081750608340372e-05,0.0048326570540666,0.0060042752884328,0.0159155651926994,0.0022255273070186,0.0014731512637808,2.644755841174629e-05,2.3419208901032107e-06,0.0025300290435552,0.0039621531032025,0.0099367145448923,0.0016465078806504,0.0015850267373025,2.225864773208741e-05,2.032335032708943e-06,5.286779924063012e-05,2.0327692254795693e-05,2.4421442503808063e-05,4.567234100250062e-06,2.8251545245439047e-06,1.8318623062896225e-07,1.2017696171540138e-08,6.687431408636257e-08,0.0235490035265684,0.008921843022108,3.917873982572928e-05,9.307643722422654e-07,2.4012948074414453e-07,9.234325659690513e-08,1.2391397831379436e-05,7.571905007353052e-05,3.7673875340260565e-05,3.0487477488350123e-05,2.1415604578578493e-07,3.1383924579131417e-06,2.6463686797484343e-09,0.0004364802152849,0.0721982046961784,0.034551203250885,7.78416870161891e-06,5.175471073926019e-07,2.296083323471976e-08,2.420932432301015e-08,1.2965134374098852e-05
2148,0,train,0.0315227061510086,0.0129938758909702,0.0098358169198036,0.0008833652245812,0.0002515266533009,0.0002300229680258,0.0015831671189516,0.1103667914867401,0.096908688545227,0.0333157777786254,0.0065672108903527,0.0006142013589851,7.234548684209585e-05,0.0005825380212627,0.0098565574735403,0.0088530564680695,0.0048320377245545,0.0005794387543573,9.101769683184102e-05,1.990106284210924e-05,0.0043236166238784,6.675098120467737e-05,1.6756532659201184e-06,9.483209737481956e-07,2.590749836883788e-08,6.396870144698141e-09,6.39761132958938e-10,3.596664157612395e-07,0.0372980758547782,0.0093116080388426,5.370563940232387e-06,4.08971516208112e-07,1.3750706351345345e-08,4.454048152524592e-08,2.0786943423445337e-05,8.94312106538564e-05,2.6817915568244644e-06,3.191918494849233e-06,1.5088355453940494e-08,6.299178778590432e-08,2.728168357890581e-09,1.8967381038237363e-05,0.5125074982643127,0.0206173099577426,2.179886450903723e-06,1.434416390111437e-07,4.001658027164012e-08,8.08156386256087e-09,5.230837814451661e-06
2149,0,train,0.0589501112699508,0.0211701411753892,0.0097066927701234,0.0008633607067167,3.11731273541227e-05,0.0001125445123761,0.0074540097266435,0.035995427519083,0.015353581868112,0.009950871579349,0.0017688361695036,9.256457997253165e-05,3.268362661401625e-06,0.0037172888405621,0.0259568411856889,0.003268601372838,0.0020647924393415,0.0005644620978273,2.764383862086106e-05,1.7065235624613706e-06,0.0032644839957356,2.378139924985589e-06,4.485013107569103e-07,1.2965178086687956e-07,1.344426436844515e-07,1.5692205312944907e-09,1.3203580451204287e-09,1.6050620388341488e-07,0.0470351837575435,0.0123624159023165,1.2286751370993445e-05,2.0459101506276056e-06,1.5895187743808492e-07,3.1943237388532e-08,5.502199201146141e-06,7.504779932787642e-05,8.709578651178163e-06,4.055494173371699e-06,6.005137009879037e-08,3.588966990264453e-07,1.1183516335222521e-08,1.301294832956046e-05,0.1789754182100296,0.0209453385323286,1.1933456335100344e-05,1.1516370932440625e-06,8.168164100652575e-08,2.7681481995500693e-08,2.1634541553794406e-06
2150,0,train,0.2204597145318985,0.0251800846308469,0.0128052644431591,0.0026090594474226,0.0001285032485611,7.749634823994711e-05,0.0022589610889554,0.0414333865046501,0.0019343774765729,0.001341940020211,0.0023045949637889,0.0001383004855597,1.781441369530512e-06,0.0006587608950212,0.1292462646961212,0.003159579122439,0.0023833201266825,0.0014026331482455,4.377985533210449e-05,2.634842530824244e-06,0.0005402425304055,0.0001406208757543,1.2110155012123869e-06,2.089120272330547e-07,6.361684654621058e-07,4.083450466652039e-09,4.343752468827233e-09,7.24460704759622e-08,0.0355751141905784,0.004322440829128,1.2794362191925757e-05,2.191196699641296e-06,3.628955198564654e-07,8.375101856472612e-08,5.110993697599042e-06,0.0001322393072769,4.132240064791404e-06,3.057016556340386e-06,6.107840277991272e-08,2.668013792117563e-07,7.183406314226204e-09,5.078855338069843e-06,0.2371401786804199,0.0153261646628379,6.74412240186939e-06,1.5501589132327354e-06,1.1082876483214933e-07,3.5174160473161464e-08,1.4131738907963154e-06
