uid,stance,set,distilbert-base-uncased_but,distilbert-base-uncased_while,distilbert-base-uncased_although,distilbert-base-uncased_though,distilbert-base-uncased_yet,distilbert-base-uncased_still,bert-base-uncased_but,bert-base-uncased_while,bert-base-uncased_although,bert-base-uncased_though,bert-base-uncased_yet,bert-base-uncased_still,bert-large-uncased_but,bert-large-uncased_while,bert-large-uncased_although,bert-large-uncased_though,bert-large-uncased_yet,bert-large-uncased_still,roberta-base_but,roberta-base_although,roberta-base_though,roberta-base_while,roberta-base_yet,roberta-base_still,xlm-roberta-base_although,xlm-roberta-base_while,xlm-roberta-base_but,xlm-roberta-base_though,xlm-roberta-base_still,xlm-roberta-base_yet,roberta-large_while,roberta-large_but,roberta-large_although,roberta-large_though,roberta-large_yet,roberta-large_still,xlm-roberta-large_although,xlm-roberta-large_while,xlm-roberta-large_but,xlm-roberta-large_though,xlm-roberta-large_yet,xlm-roberta-large_still
2142,0,train,0.043228879570961,0.0039174915291368,0.0015938164433464,0.0015008475165814,0.0001273342786589,6.959677421036758e-07,0.003959481138736,0.000571314827539,8.169062493834645e-05,6.807448517065495e-05,6.159076292533427e-05,3.228055902582128e-07,0.0019026873633265,0.0002550926583353,5.563917147810571e-05,3.0214569051167928e-05,9.198964107781649e-06,4.779818141287251e-07,2.0724522983073257e-05,5.275865078147035e-07,5.098856377117045e-07,1.493998809110053e-07,2.0791176780221576e-08,1.1863022786329223e-09,0.0012132546398788,3.489367600195692e-06,3.557634772732854e-05,3.3579203773115296e-06,1.1754866413582477e-08,1.4041663121133754e-07,5.62312607144122e-07,0.0001239524717675,2.9942466426291503e-06,6.4206392380583566e-06,2.417219775452395e-06,9.891299868058925e-08,0.0016029784455895,2.8303290946496418e-06,1.976484782062471e-05,2.395151568634901e-06,1.5807442821369477e-07,1.6657489609883672e-08
2143,1,train,0.0194239392876625,0.0004953231546096,0.0006391647621057,0.0009974747663363,0.0006068839575164,2.6930106287181843e-06,0.0057854820042848,0.0001595557550899,7.710514910286292e-05,9.148929530056192e-05,0.0003178297192789,1.6510983869011395e-06,0.0021090446971356,0.0002066547604044,3.561353878467344e-05,3.313101478852332e-05,0.0001210418340633,2.150469981643255e-06,1.929147174450918e-06,3.0918865689955055e-08,1.9526524397406323e-08,1.1220691931157493e-08,1.8159760362124187e-09,5.507244105196205e-10,0.0001832835405366,9.702963552626898e-07,6.36212416793569e-06,3.341239391829731e-07,1.405950484922869e-07,6.649354986620892e-07,1.5624300075955944e-08,5.07699979834797e-08,8.513080018701658e-09,1.4118286095765598e-08,1.225828469841872e-07,1.5375562156805245e-08,0.0002939939440693,2.4859318159542454e-07,5.00863450270117e-07,2.981224156428653e-07,8.403092977005144e-08,3.8837857374574014e-08
2144,1,train,0.109865166246891,0.0010120117804035,0.0066255088895559,0.006368557922542,0.0001544523547636,3.161688027830678e-06,0.1288670152425766,0.0007480136118829,0.0019929117988795,0.001448749913834,0.0001672733196755,2.898811317209038e-06,0.0323229394853115,0.0002241884649265,0.0004251194186508,0.0002220705500803,9.965516073862092e-05,1.4100039607001236e-06,0.0001367851073155,1.4409490631805966e-06,1.3033453569732956e-06,4.332674166107609e-07,3.625979161370197e-08,6.3592868748685305e-09,0.0017589733470231,1.941485152201494e-06,0.0001133492332883,5.110782694828231e-06,3.6752547316609707e-07,1.3293491747390362e-06,4.280981613646873e-07,7.699141133343801e-05,3.7431673263199615e-06,4.8207552936219145e-06,6.010012384649599e-06,3.472084472377901e-06,0.0025235908105969,1.8545332522990064e-06,3.490115705062635e-05,1.2169896763225552e-05,6.99056272424059e-07,2.781205239443807e-07
2145,1,train,0.0298122018575668,0.0002282307250425,0.0011097755050286,0.001278823474422,0.0006127555388957,3.0049313863855787e-06,0.0121093373745679,8.561685535823926e-05,5.47862691746559e-05,7.235298835439608e-05,0.00012007663463,2.721416194617632e-06,0.0041195568628609,2.921829764090944e-05,1.4868440302961972e-05,1.4918537090125028e-05,1.101507314160699e-05,1.1285447953923722e-06,1.139604501076974e-05,1.5667961861254298e-07,1.3421740163721554e-07,1.2286453632270876e-08,3.672064394777408e-07,4.667658117796236e-07,0.0004362106265034,2.401732899670605e-06,8.275640720967203e-05,3.3089559110521805e-06,2.3044838144414825e-06,9.95613845589105e-07,7.519663114408104e-09,2.2255682097238605e-07,3.148349136949946e-08,2.8128651408110272e-08,6.667306706731324e-07,1.433466536582273e-06,0.0006528778467327,1.777378599854274e-07,6.749623935320415e-06,8.746127946324123e-07,7.995569717422769e-08,1.6988850859434026e-07
2146,1,train,0.0267189871519804,0.0004050584684591,0.0007576044881716,0.0008672573603689,0.0002719221520237,1.7658699107414575e-06,0.0029720747843384,0.0001201421764562,5.729713666369207e-05,6.59384168102406e-05,9.132654668064788e-06,1.7840305872596218e-06,0.0020765450317412,0.0001404675276717,2.1794860003865324e-05,1.712016819510609e-05,2.535383600843488e-06,3.419824565753516e-07,3.3692060696921544e-06,4.209805126720313e-08,3.1696583135953915e-08,8.589094768751693e-09,4.925521324139481e-08,3.537269037678925e-07,0.0002305670059286,6.638512104473193e-07,7.331926553888479e-06,4.729188276542118e-07,1.3293254141899524e-07,1.255827157820022e-07,1.0608172118509174e-08,5.7253689789149576e-08,1.0435583952528305e-08,1.818150607846292e-08,6.491544013442763e-07,1.0011319773184368e-06,0.0002281598717672,1.0572908593076137e-07,2.8214378744451096e-07,3.5536621112441935e-07,5.6356391553435976e-08,6.277974762269879e-08
2147,1,train,0.2256932407617569,0.0006203980883583,0.0495588891208171,0.0216999761760234,0.0001680609129834,1.2050757050019456e-06,0.1665048450231552,0.0013726861216127,0.0121087441220879,0.0080741783604025,0.0002630170492921,3.1416559522767784e-06,0.0607063360512256,0.0016579924849793,0.0073899608105421,0.0045649399980902,1.7228883734787814e-05,2.718603354878724e-06,3.4850505471695215e-05,0.0001032957661664,4.900139902019873e-05,2.090254611175624e-06,2.0802698230681933e-08,3.2407150740709774e-08,0.0271871648728847,7.324827947741141e-06,8.751405403017998e-05,3.1160085200099275e-05,1.959153451025486e-06,7.734806786174886e-07,5.156695692676294e-07,3.818605364358518e-06,5.338646133168368e-06,9.44122984947171e-06,2.2452202301792568e-06,1.841802145463589e-06,0.0223727859556674,2.079363412121893e-06,3.1516942726739217e-06,2.0725778085761704e-05,4.04207753490482e-07,8.152957775564573e-07
2148,0,train,0.055420845746994,0.028960233554244,0.0086621334776282,0.0056011481210589,5.907263039262034e-05,5.188391583033081e-07,0.022489920258522,0.0089982924982905,0.0021311524324119,0.0013939472846686,3.304888014099561e-05,2.345835383721351e-07,0.0090537657961249,0.0026092703919857,0.0016153817996382,0.0010236357338726,0.0001615414948901,1.010480559671123e-06,8.366951988136861e-06,2.8575604460456816e-07,3.2155884355233866e-07,2.433395707157615e-07,1.364449957463876e-07,7.946017177573592e-10,0.0003041635209228,1.1160381063746172e-06,1.1282683772151358e-05,1.817385054891929e-06,4.987528967603794e-08,2.457599634908547e-07,1.6825802617859156e-07,3.4337028864683816e-06,4.7264256863854825e-07,1.3206780522523331e-06,4.398419605422532e-06,1.7319978340424314e-08,0.0003665529948193,1.08530628040171e-06,2.8572967494255863e-06,9.205149353874732e-07,1.037050054719657e-07,2.319086922497604e-09
2149,0,train,0.2359012067317962,0.0221598744392395,0.0136303938925266,0.0079934755340218,0.0003060635353904,9.607603715267032e-06,0.039882842451334,0.0016684506554156,0.0009480764274485,0.0007266208413057,8.144539606291801e-05,2.4182270408346085e-06,0.0192795544862747,0.0002337527257623,0.0002531124046072,0.0001399426691932,6.471894448623061e-05,3.828563876595581e-06,2.855209459085017e-05,1.1855355523948674e-06,7.199852234407444e-07,6.841825950232305e-08,3.2093495860863186e-08,1.737564092607613e-09,0.0022391665261238,4.762584467243869e-06,6.685675180051476e-05,1.983977881536702e-06,2.040822266735632e-07,5.635386060021119e-07,2.1114803985256003e-06,9.489355579717083e-05,2.0218189092702232e-05,1.0750423825811596e-05,1.3872298723072165e-06,6.162746757354398e-08,0.0224919077008962,6.647367627010681e-06,3.468863724265248e-05,1.5687548511778004e-05,9.69096447533957e-08,3.790247049551e-08
2150,0,train,0.148530438542366,0.0035610874183475,0.0059621669352054,0.0036949499044567,0.0007288915221579,3.176382506353548e-06,0.0470353290438652,0.001791521674022,0.0004891772405244,0.0004250966012477,0.0002643407497089,2.238117986053112e-06,0.0091485027223825,0.0005253735580481,0.0001035844834404,6.63020255160518e-05,0.000133074921905,2.4313092126249103e-06,7.884047226980329e-05,5.423128754955542e-07,7.085258744154999e-07,1.977296051336453e-07,6.104845517995727e-09,2.9189251016248363e-09,0.0006064512417651,4.279726454115007e-06,0.0001175282814074,3.06577794617624e-06,3.274436153333227e-07,5.018947035750898e-07,1.185334440378938e-06,8.133953815558925e-05,7.013882623141399e-06,5.248087745712837e-06,2.9863199415558483e-06,5.300402605712407e-08,0.0054165832698345,6.185356596688507e-06,6.211534491740167e-05,3.456473223195644e-06,1.1578507752574296e-07,3.22243103312303e-08
2151,1,train,0.0309910420328378,0.0035978087689727,0.0013550744624808,0.0012069005751982,0.0001623769348952,1.9711833374458365e-06,0.0010326065821573,0.0001994405611185,2.880226202250924e-05,2.387991662544664e-05,4.732230809167959e-05,3.0073217658355134e-06,0.0010834307176992,7.35393405193463e-05,2.148624298570212e-05,8.819828508421779e-06,3.5653196391649544e-05,3.42195448865823e-06,3.63221624866128e-05,3.285749130554905e-07,3.342429124586488e-07,3.345136576626828e-07,6.404707164620049e-08,1.0563741881242096e-08,0.0002721815253607,3.253286422477686e-06,1.0041491805168334e-05,6.603806923521915e-07,1.4318084140541032e-07,1.2591733877798106e-07,1.4423219454329228e-06,0.0002497745736036,8.090666597126983e-06,6.688031135126948e-06,1.5847393797230325e-06,4.0784175325825366e-07,0.00134503247682,1.5174188092714758e-06,1.1941070624743588e-05,1.2371966704449733e-06,5.47888312496525e-08,8.592016342845454e-08
2152,0,train,0.0475896000862121,0.0003116563020739,0.0002041578554781,0.0002215442655142,0.0001692895311862,2.5485682272119448e-05,0.0353989824652671,0.0004953245515935,0.000125032995129,0.0001105430419556,6.047217902960256e-05,5.874625912838383e-06,0.040132887661457,0.0004297186096664,0.0003060581511817,0.0001608862075954,3.6156270653009415e-05,7.900075615907554e-06,9.7330648713978e-06,3.062929465613707e-07,1.621264118512045e-07,4.837240652477705e-08,4.001329489966565e-09,6.950606312727814e-09,0.0016600808594375,7.962626114021987e-06,1.554119444335811e-05,2.936601788405824e-07,5.84971999728623e-08,2.034086676871993e-08,2.8483114533628395e-08,1.231060468853684e-05,1.3557061038227405e-06,1.8680342463994748e-06,6.229838334093074e-08,3.8415359426835494e-07,0.0012791801709681,3.396694410184864e-07,2.3407383196172304e-05,1.289702822759864e-06,6.429659293871738e-08,1.595318934732859e-07
2153,0,train,0.1119986623525619,0.0208291951566934,0.0166480280458927,0.0097193075343966,0.0011951114283874,1.05310209619347e-05,0.0105813695117831,0.0009726493735797,0.0004715380491688,0.0002072212519124,8.017157233553007e-05,1.8864491266867844e-06,0.0023924736306071,0.0003517292207106,7.311745139304549e-05,3.076975553994998e-05,9.034031972987576e-05,1.8590394574857785e-06,9.024695827974938e-06,1.7373952232446754e-07,1.2201145693779836e-07,4.827370958082611e-06,7.484928232770471e-07,1.2704957441656006e-07,9.57830488914624e-05,1.4914999155735131e-05,6.749341264367104e-05,2.6744385195343057e-06,6.280782116618866e-08,1.1353050695106504e-06,3.2994773846439784e-06,5.877987132407725e-05,2.420449845885741e-06,2.4780288185866084e-06,2.2380017981049605e-06,8.405178277826053e-07,0.0006268703727982,5.541272003029008e-06,9.526768735668156e-06,1.5862267446209444e-06,5.618953480279743e-08,2.849145630534622e-07
2154,0,dev,0.163659855723381,0.0009485654300078,0.0085680102929472,0.0054899756796658,0.0001282440935028,1.8271260842084305e-06,0.0356152057647705,0.0003067721554543,0.0007241932908073,0.0003298358351457,9.189013508148491e-05,2.210105776612181e-06,0.012301648966968,0.0001647870230954,0.0001279454590985,6.472289533121511e-05,0.0001703741581877,2.4338403363799443e-06,4.556697967927903e-05,1.2168727607786425e-06,4.958906743013358e-07,1.414006902678011e-07,1.0576051181487856e-06,6.881613785481022e-07,0.0006232567247934,1.688352426754136e-06,9.984215466829482e-06,1.630419433240604e-06,3.8614172126472113e-07,8.20874390683457e-07,1.2613187436727458e-06,0.0003606115060392,1.573004192323424e-05,1.3314872376213316e-05,2.6099764909304213e-06,2.313061031600228e-06,0.001613087253645,1.3385089232542668e-06,1.404191516485298e-05,4.589714990288485e-06,5.862051466465346e-07,4.512231654985045e-08
2155,1,train,0.0624722316861152,0.0007791368989273,0.0005643193144351,0.0008739277836866,0.0009239058708772,6.091821342124604e-05,0.0252679027616977,0.0004052460426464,0.0001012690117931,0.0002917132806032,0.0001428234099876,9.269101610698272e-06,0.0036877635866403,0.0002626887580845,3.103110793745145e-05,3.494429256534204e-05,0.0001719758292892,1.8770599126582965e-05,4.858695319853723e-06,2.376282850491407e-07,2.0135598788328934e-07,1.416814967569735e-07,3.176722884745687e-07,4.036955303377e-08,0.0001503302773926,3.109975068582571e-07,2.030048108281335e-06,2.667357819063909e-07,2.411228479104466e-07,9.446721804806657e-08,1.7970923238408434e-07,1.6853816759976326e-06,5.8941441949400555e-08,1.17718698788849e-07,7.851123484670097e-08,1.1577829184261645e-07,0.0008282337803393,8.604407639722922e-07,1.1772192010539584e-05,1.2666042721320991e-06,5.4135842475488984e-08,2.4030608614111774e-08
2156,1,train,0.0498530231416225,0.0034365120809525,0.0048234444111585,0.0030931397341191,0.0002634857373777,9.58953819463204e-07,0.0182481072843074,0.0035052618477493,0.0010666239541023,0.0005707027157768,3.3087646443163976e-05,1.1098293271061266e-06,0.0123082296922802,0.0014257853617891,0.0011191588127985,0.000285144575173,0.0002546466130297,5.933683496550657e-06,0.0002659316523931,9.257959391106851e-06,1.0249688784824684e-05,3.285023240096052e-06,2.18405807572708e-06,2.8785416716914373e-08,0.0019419173477217,1.5696801710873842e-05,8.070278312288792e-08,2.3994448383746203e-06,1.29650636893075e-08,1.5846696399535176e-08,6.172932899062289e-06,0.0002281334018334,2.364800820942037e-06,6.391590886778431e-06,3.813899866145221e-06,9.677689831733003e-07,0.0027086206246167,3.742067292478168e-06,7.474908215954201e-06,7.856111551518552e-06,5.551569515205301e-08,4.879044723793413e-08
2157,1,train,0.0338178388774395,0.0031351267825812,0.0024103594478219,0.0015545829664915,6.092770490795374e-05,1.3123135431669652e-06,0.0243942998349666,0.000772857805714,0.0004288136260583,0.0003346326120663,2.3926120775286108e-05,3.942006969737122e-06,0.0137512683868408,0.0007055049063637,0.000273893965641,0.0001142038745456,1.5883188098086976e-05,3.3613503092055907e-06,2.573102847236441e-06,1.4539855897055534e-07,9.38627522373281e-08,4.8137859920416304e-08,3.272690207722917e-07,4.539752467280778e-07,0.0011289032408967,2.352967385377269e-06,3.305987411295064e-05,5.907736976951128e-06,9.616071139362249e-08,5.471680992741312e-07,9.394617705993369e-08,4.238480073581741e-07,9.106444309736617e-08,1.4439692108680904e-07,2.4606820261396933e-06,2.406588691883371e-06,0.0004969448200426,1.015823386296688e-06,4.489004368224414e-06,9.296966823058028e-07,1.2587608466674285e-07,6.820256004402836e-08
2158,1,train,0.0624150224030017,0.0006106542423367,0.0025263237766921,0.0021238739136606,0.0003670906589832,1.721444846225495e-06,0.0118245193734765,0.0002530571946408,0.0001958891225513,0.0001531533634988,0.0001428953692084,2.0494030650297645e-06,0.0098281353712081,0.0004365094937384,0.000157705595484,9.987781959353016e-05,4.982727114111185e-05,1.1970060995736276e-06,8.221717507694848e-06,1.2685332251294312e-07,7.233813903440024e-08,2.349561967207592e-08,2.547664337271272e-07,6.768204485751994e-08,0.0007429858669638,2.9361526685534045e-06,1.0448233297211118e-05,7.174684810706822e-07,1.229887374165628e-07,2.539508727750217e-07,1.9176222565420178e-07,4.806067863682984e-06,4.987289798918937e-07,9.400059752806555e-07,1.227683128490753e-06,1.5367787682407652e-06,0.0009467070922255,3.10510955614518e-07,9.449846061215794e-07,8.37618870264123e-07,4.3467398569418953e-08,1.7138978591901832e-07
2159,1,train,0.0349553376436233,0.0129678901284933,0.0018120758468285,0.0022813649848103,0.0001708079071249,1.6085093648143811e-06,0.0013270529452711,0.0005035604117438,1.9136177797918208e-05,3.371397906448692e-05,5.125989628140815e-05,7.629730021108116e-07,0.0024580575991421,0.0005695585859939,6.890643999213353e-05,4.21516815549694e-05,0.0001653762446949,1.804570501917624e-06,2.4088727514026687e-05,5.155632720743597e-07,1.0072928944282469e-06,1.825597109927912e-06,8.112942140314774e-08,2.0366814901251473e-09,8.208855433622375e-05,3.5186164950573584e-06,2.3136822164815385e-06,5.085433372187254e-07,1.2213193123500332e-08,6.62211476765151e-08,8.507724373885139e-07,7.399119112960761e-06,1.29762881329043e-07,4.04572858769825e-07,7.4328582400085e-08,6.814038755464935e-08,0.0008128408226184,3.305109203211032e-06,9.868474990071263e-06,4.274649654689711e-06,1.274913046245274e-07,1.0103908820724428e-08
2160,1,train,0.0630663782358169,0.0095445774495601,0.0062512243166565,0.0025204941630363,3.67508182534948e-05,5.001739395993354e-07,0.0158416368067264,0.0020001791417598,0.0003358513931743,0.0002248906821478,8.031012839637697e-05,1.948357066794415e-06,0.0137899518013,0.0023675600532442,0.0005034393398091,0.0001714364916551,4.084993270225823e-05,6.329591997200623e-07,1.7194102838402614e-05,2.869301624741638e-06,1.5348191482189575e-06,1.5904834071989171e-06,7.887381912041747e-07,2.7508226594363805e-06,0.0005365938413888,5.562621481658425e-06,8.633059223939199e-06,2.384090294071939e-06,9.943168066683938e-08,2.544574613239093e-07,7.77630430093268e-06,0.0003266836865805,9.261011655326e-06,1.306754620600259e-05,1.2592337043315638e-05,5.23942480867845e-06,0.0012588016688823,2.529455741751008e-06,3.6174362776364433e-06,2.388827851973474e-06,2.436017325635476e-07,1.3007166899114966e-07
2161,1,train,0.0579064488410949,0.0062364600598812,0.0022300241980701,0.0023378119803965,0.0003931388491764,1.7045249478542246e-05,0.0011011695023626,0.0004136523348279,2.1478264898178168e-05,3.748598828678951e-05,3.134402504656464e-05,1.648997567826882e-05,0.0014960516709834,8.865068230079487e-05,1.0930805729003625e-05,8.384865395782981e-06,1.4212950190994889e-05,9.034477557179344e-07,0.0001548878062749,7.679788609493698e-07,8.243981710620574e-07,5.6781573221087456e-06,1.3199370416105971e-11,2.2793388010367008e-10,0.0001839908945839,4.548397100734292e-06,4.006376548204571e-05,1.4734691831108648e-06,1.7615226965972397e-07,7.041552407827113e-08,1.2449753512555617e-06,0.0002660150348674,5.274997079141031e-07,2.0908112219331088e-06,8.077973845388442e-09,2.469110249592177e-08,0.0002096828247886,6.321253749774769e-06,6.36587938060984e-05,4.375649041321594e-06,4.2582026793525074e-08,6.585302969597251e-08
2162,1,train,0.0542044565081596,0.0032942448742687,0.0069219279102981,0.0023720280732959,0.0001059665955835,6.097824893913639e-07,0.0012015933170914,0.0002756348694674,7.212506898213178e-05,4.835957588511519e-05,7.365555211436003e-05,1.5396086610053317e-06,0.0004521817609202,0.0003802823775913,4.14036912843585e-05,2.9106724468874745e-05,1.8563361663836982e-05,1.0170111863772036e-06,6.23136293143034e-05,3.122520183751476e-06,1.726084519759752e-06,5.906283035983506e-07,1.390906618325971e-06,1.4308154661080152e-08,0.0005412533646449,5.232471721683396e-06,9.214856618200429e-06,2.778626594590605e-06,5.9502166749325625e-08,9.999352101885961e-08,1.6229099628617405e-06,0.0002853899495676,4.632278887584107e-06,8.751240784476977e-06,3.61231241186033e-06,3.797746614964126e-07,0.0010855629807338,1.7919194306159625e-06,5.325595793692628e-06,2.8401552754075965e-06,1.730425651658152e-07,6.256890827671668e-08
